work_od,rho_3_od,T_3_od,P_3_od,alpha_3_od,flow_coeff_2_od,incidence_2,v_2_od,C_w_3_od,C_a_3_od,U_mean_od,flow_coeff_3_od,M_2_rel_od,M_3_rel_od
210547.64534753215,1.497670834282792,1002.515440204024,430.9127449492696,32.279408287163065,0.6160374430736364,5.633996981295347,269.6645288050573,181.9136170444403,287.987987987988,308.7930031331669,0.9326247196857412,0.40673642246593833,0.9186206642544265
210547.64534753215,1.497670834282792,1002.515440204024,430.9127449492696,32.279408287163065,0.6160374430736364,5.633996981295347,269.6645288050573,181.9136170444403,287.987987987988,308.7930031331669,0.9326247196857412,0.40673642246593833,0.9186206642544265
210547.64534753215,1.497670834282792,1002.515440204024,430.9127449492696,32.279408287163065,0.6160374430736364,5.633996981295347,269.6645288050573,181.9136170444403,287.987987987988,308.7930031331669,0.9326247196857412,0.40673642246593833,0.9186206642544265
210828.8374760704,1.494576614128124,1001.8245649456626,429.7261235071115,34.955858688695,0.6190028030018674,6.0438482128465125,260.82567930921147,196.49254627860398,281.0810810810811,308.7930031331669,0.9102572863668965,0.3954192983043242,0.9338467386042486
210828.8374760704,1.494576614128124,1001.8245649456626,429.7261235071115,34.955858688695,0.6190028030018674,6.0438482128465125,260.82567930921147,196.49254627860398,281.0810810810811,308.7930031331669,0.9102572863668965,0.3954192983043242,0.9338467386042486
210828.8374760704,1.494576614128124,1001.8245649456626,429.7261235071115,34.955858688695,0.6190028030018674,6.0438482128465125,260.82567930921147,196.49254627860398,281.0810810810811,308.7930031331669,0.9102572863668965,0.3954192983043242,0.9338467386042486
210828.8374760704,1.494576614128124,1001.8245649456626,429.7261235071115,34.955858688695,0.6003200408762333,6.074225567102886,256.6278639533752,196.49254627860398,281.0810810810811,308.7930031331669,0.9102572863668965,0.38707315252770397,0.9338467386042486
210828.8374760704,1.494576614128124,1001.8245649456626,429.7261235071115,34.955858688695,0.6003200408762333,6.074225567102886,256.6278639533752,196.49254627860398,281.0810810810811,308.7930031331669,0.9102572863668965,0.38707315252770397,0.9338467386042486
210828.8374760704,1.494576614128124,1001.8245649456626,429.7261235071115,34.955858688695,0.6003200408762333,6.074225567102886,256.6278639533752,196.49254627860398,281.0810810810811,308.7930031331669,0.9102572863668965,0.38707315252770397,0.9338467386042486
210828.8374760704,1.494576614128124,1001.8245649456626,429.7261235071115,34.955858688695,0.6003200408762333,6.074225567102886,256.6278639533752,196.49254627860398,281.0810810810811,308.7930031331669,0.9102572863668965,0.38707315252770397,0.9338467386042486
211347.5123734755,1.4904650519671565,1000.9050613500123,428.1506220981407,37.67349156148362,0.6013416083551592,6.5137973884137,247.8537242676529,211.4714551652043,273.8738738738739,308.7930031331669,0.8869173559472325,0.3757534380494855,0.9500187348239789
211347.5123734755,1.4904650519671565,1000.9050613500123,428.1506220981407,37.67349156148362,0.6013416083551592,6.5137973884137,247.8537242676529,211.4714551652043,273.8738738738739,308.7930031331669,0.8869173559472325,0.3757534380494855,0.9500187348239789
211347.5123734755,1.4904650519671565,1000.9050613500123,428.1506220981407,37.67349156148362,0.6013416083551592,6.5137973884137,247.8537242676529,211.4714551652043,273.8738738738739,308.7930031331669,0.8869173559472325,0.3757534380494855,0.9500187348239789
211347.5123734755,1.4904650519671565,1000.9050613500123,428.1506220981407,37.67349156148362,0.6013416083551592,6.5137973884137,247.8537242676529,211.4714551652043,273.8738738738739,308.7930031331669,0.8869173559472325,0.3757534380494855,0.9500187348239789
211347.5123734755,1.4904650519671565,1000.9050613500123,428.1506220981407,37.67349156148362,0.5831918969634455,6.557751839491992,243.68314987724185,211.4714551652043,273.8738738738739,308.7930031331669,0.8869173559472325,0.3675485724262657,0.9500187348239789
211347.5123734755,1.4904650519671565,1000.9050613500123,428.1506220981407,37.67349156148362,0.5831918969634455,6.557751839491992,243.68314987724185,211.4714551652043,273.8738738738739,308.7930031331669,0.8869173559472325,0.3675485724262657,0.9500187348239789
211347.5123734755,1.4904650519671565,1000.9050613500123,428.1506220981407,37.67349156148362,0.5831918969634455,6.557751839491992,243.68314987724185,211.4714551652043,273.8738738738739,308.7930031331669,0.8869173559472325,0.3675485724262657,0.9500187348239789
211347.5123734755,1.4904650519671565,1000.9050613500123,428.1506220981407,37.67349156148362,0.5831918969634455,6.557751839491992,243.68314987724185,211.4714551652043,273.8738738738739,308.7930031331669,0.8869173559472325,0.3675485724262657,0.9500187348239789
211517.81008985976,1.4951076533756515,1001.9432027461258,429.92971684327864,21.68194921410838,0.6628906830579733,6.8650499318787865,275.74142466331057,126.55809226553913,318.31831831831835,338.2657868315979,0.9410301919679208,0.4204751050642026,0.9098373944486623
211517.81008985976,1.4951076533756515,1001.9432027461258,429.92971684327864,21.68194921410838,0.6423989830987463,6.956106369012062,270.1347299014506,126.55809226553913,318.31831831831835,338.2657868315979,0.9410301919679208,0.4097753908784026,0.9098373944486623
211517.81008985976,1.4951076533756515,1001.9432027461258,429.92971684327864,21.68194921410838,0.6227432557826083,7.041758519781993,264.8157167002521,126.55809226553913,318.31831831831835,338.2657868315979,0.9410301919679208,0.3996316973230491,0.9098373944486623
212074.12700169822,1.4906334155409788,1000.9427471096844,428.2151085890177,24.513039754136557,0.6531691151905578,7.343721066482821,264.3684610609387,143.51026784937773,314.7147147147147,338.2657868315979,0.9303770199833782,0.4031325963300228,0.9298230213312441
212074.12700169822,1.4906334155409788,1000.9427471096844,428.2151085890177,24.513039754136557,0.6329779345431324,7.459458812927153,258.6875195692657,143.51026784937773,314.7147147147147,338.2657868315979,0.9303770199833782,0.3924107777090792,0.9298230213312441
212074.12700169822,1.4906334155409788,1000.9427471096844,428.2151085890177,24.513039754136557,0.6136104666519206,7.570244231371348,253.29167084444032,143.51026784937773,314.7147147147147,338.2657868315979,0.9303770199833782,0.38224083373393825,0.9298230213312441
209878.11991559327,1.4903725722078163,1000.8843598810441,428.1152016026053,26.653109630295916,0.7258516159318471,4.920031549247234,311.02117985876566,155.24933780123047,309.3093093093093,308.7930031331669,1.001672013843914,0.4767877628720538,0.901122297152896
209878.11991559327,1.4903725722078163,1000.8843598810441,428.1152016026053,26.653109630295916,0.7031800341992585,4.937000380243973,306.01451777356124,155.24933780123047,309.3093093093093,308.7930031331669,1.001672013843914,0.46663821610815864,0.901122297152896
209878.11991559327,1.4903725722078163,1000.8843598810441,428.1152016026053,26.653109630295916,0.6814428840983419,4.949008576389112,301.2888483919252,155.24933780123047,309.3093093093093,308.7930031331669,1.001672013843914,0.45703399804292233,0.901122297152896
209878.11991559327,1.4903725722078163,1000.8843598810441,428.1152016026053,26.653109630295916,0.6814428840983419,4.949008576389112,301.2888483919252,155.24933780123047,309.3093093093093,308.7930031331669,1.001672013843914,0.45703399804292233,0.901122297152896
209878.11991559327,1.4903725722078163,1000.8843598810441,428.1152016026053,26.653109630295916,0.6605925156143357,4.956150797769389,296.8279057333927,155.24933780123047,309.3093093093093,308.7930031331669,1.001672013843914,0.4479410861982604,0.901122297152896
209878.11991559327,1.4903725722078163,1000.8843598810441,428.1152016026053,26.653109630295916,0.6605925156143357,4.956150797769389,296.8279057333927,155.24933780123047,309.3093093093093,308.7930031331669,1.001672013843914,0.4479410861982604,0.901122297152896
210261.9507180831,1.486642734757414,1000.0487260633114,426.6872546525582,29.405072156915015,0.7114174286852,5.270470876943598,297.655417865266,171.2764962001603,303.90390390390394,308.7930031331669,0.984167066029166,0.45629838088573754,0.9184653133280988
210261.9507180831,1.486642734757414,1000.0487260633114,426.6872546525582,29.405072156915015,0.7114174286852,5.270470876943598,297.655417865266,171.2764962001603,303.90390390390394,308.7930031331669,0.984167066029166,0.45629838088573754,0.9184653133280988
210261.9507180831,1.486642734757414,1000.0487260633114,426.6872546525582,29.405072156915015,0.6891966909663504,5.298127902211725,292.6279263453242,171.2764962001603,303.90390390390394,308.7930031331669,0.984167066029166,0.4462251481619392,0.9184653133280988
210261.9507180831,1.486642734757414,1000.0487260633114,426.6872546525582,29.405072156915015,0.6891966909663504,5.298127902211725,292.6279263453242,171.2764962001603,303.90390390390394,308.7930031331669,0.984167066029166,0.4462251481619392,0.9184653133280988
210261.9507180831,1.486642734757414,1000.0487260633114,426.6872546525582,29.405072156915015,0.6678918028978912,5.3205103623145575,287.878785141799,171.2764962001603,303.90390390390394,308.7930031331669,0.984167066029166,0.4366918750140572,0.9184653133280988
210261.9507180831,1.486642734757414,1000.0487260633114,426.6872546525582,29.405072156915015,0.6678918028978912,5.3205103623145575,287.878785141799,171.2764962001603,303.90390390390394,308.7930031331669,0.984167066029166,0.4366918750140572,0.9184653133280988
210261.9507180831,1.486642734757414,1000.0487260633114,426.6872546525582,29.405072156915015,0.6678918028978912,5.3205103623145575,287.878785141799,171.2764962001603,303.90390390390394,308.7930031331669,0.984167066029166,0.4366918750140572,0.9184653133280988
210261.9507180831,1.486642734757414,1000.0487260633114,426.6872546525582,29.405072156915015,0.6474560620268214,5.337673715822376,283.39211843653464,171.2764962001603,303.90390390390394,308.7930031331669,0.984167066029166,0.42766522587841205,0.9184653133280988
210261.9507180831,1.486642734757414,1000.0487260633114,426.6872546525582,29.405072156915015,0.6474560620268214,5.337673715822376,283.39211843653464,171.2764962001603,303.90390390390394,308.7930031331669,0.984167066029166,0.42766522587841205,0.9184653133280988
210261.9507180831,1.486642734757414,1000.0487260633114,426.6872546525582,29.405072156915015,0.6474560620268214,5.337673715822376,283.39211843653464,171.2764962001603,303.90390390390394,308.7930031331669,0.984167066029166,0.42766522587841205,0.9184653133280988
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6735937474271922,5.691580625931344,279.2856089911744,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.425879593270663,0.9358553794084912
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6735937474271922,5.691580625931344,279.2856089911744,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.425879593270663,0.9358553794084912
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6735937474271922,5.691580625931344,279.2856089911744,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.425879593270663,0.9358553794084912
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6527711875097492,5.726006623129784,274.5304337919395,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.41644336459865666,0.9358553794084912
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6527711875097492,5.726006623129784,274.5304337919395,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.41644336459865666,0.9358553794084912
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6527711875097492,5.726006623129784,274.5304337919395,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.41644336459865666,0.9358553794084912
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6527711875097492,5.726006623129784,274.5304337919395,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.41644336459865666,0.9358553794084912
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6327980978892899,5.754904028436165,270.0344367272972,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.4075072341992176,0.9358553794084912
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6327980978892899,5.754904028436165,270.0344367272972,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.4075072341992176,0.9358553794084912
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6327980978892899,5.754904028436165,270.0344367272972,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.4075072341992176,0.9358553794084912
210742.28287819488,1.4825054089136627,999.1201617353584,425.1046996071529,32.15945159404318,0.6327980978892899,5.754904028436165,270.0344367272972,187.30202103455963,297.8978978978979,308.7930031331669,0.9647171240127792,0.4075072341992176,0.9358553794084912
211161.78592635188,1.478686826339514,998.261600490252,423.64537175314837,34.87141922476465,0.6361165711186141,6.169692605310679,261.2577085341405,202.78240662459382,290.990990990991,308.7930031331669,0.9423496906939346,0.3963095736473028,0.9522427614680136
211161.78592635188,1.478686826339514,998.261600490252,423.64537175314837,34.87141922476465,0.6361165711186141,6.169692605310679,261.2577085341405,202.78240662459382,290.990990990991,308.7930031331669,0.9423496906939346,0.3963095736473028,0.9522427614680136
211161.78592635188,1.478686826339514,998.261600490252,423.64537175314837,34.87141922476465,0.6361165711186141,6.169692605310679,261.2577085341405,202.78240662459382,290.990990990991,308.7930031331669,0.9423496906939346,0.3963095736473028,0.9522427614680136
211161.78592635188,1.478686826339514,998.261600490252,423.64537175314837,34.87141922476465,0.6361165711186141,6.169692605310679,261.2577085341405,202.78240662459382,290.990990990991,308.7930031331669,0.9423496906939346,0.3963095736473028,0.9522427614680136
211161.78592635188,1.478686826339514,998.261600490252,423.64537175314837,34.87141922476465,0.6166530691640004,6.212265491673051,256.7694842855601,202.78240662459382,290.990990990991,308.7930031331669,0.9423496906939346,0.38748917966206453,0.9522427614680136
211161.78592635188,1.478686826339514,998.261600490252,423.64537175314837,34.87141922476465,0.6166530691640004,6.212265491673051,256.7694842855601,202.78240662459382,290.990990990991,308.7930031331669,0.9423496906939346,0.38748917966206453,0.9522427614680136
211161.78592635188,1.478686826339514,998.261600490252,423.64537175314837,34.87141922476465,0.6166530691640004,6.212265491673051,256.7694842855601,202.78240662459382,290.990990990991,308.7930031331669,0.9423496906939346,0.38748917966206453,0.9522427614680136
211161.78592635188,1.478686826339514,998.261600490252,423.64537175314837,34.87141922476465,0.6166530691640004,6.212265491673051,256.7694842855601,202.78240662459382,290.990990990991,308.7930031331669,0.9423496906939346,0.38748917966206453,0.9522427614680136
211670.15603758933,1.4745019603260245,997.31898563878,422.04750542629137,37.58192580602513,0.6179670917850147,6.656476331201581,248.0732514797877,218.16924523275662,283.4834834834835,308.7930031331669,0.9180372631734512,0.3763096793540444,0.968604078592953
211670.15603758933,1.4745019603260245,997.31898563878,422.04750542629137,37.58192580602513,0.6179670917850147,6.656476331201581,248.0732514797877,218.16924523275662,283.4834834834835,308.7930031331669,0.9180372631734512,0.3763096793540444,0.968604078592953
211670.15603758933,1.4745019603260245,997.31898563878,422.04750542629137,37.58192580602513,0.6179670917850147,6.656476331201581,248.0732514797877,218.16924523275662,283.4834834834835,308.7930031331669,0.9180372631734512,0.3763096793540444,0.968604078592953
211670.15603758933,1.4745019603260245,997.31898563878,422.04750542629137,37.58192580602513,0.5990589163892794,6.714923428863685,243.6105432969207,218.16924523275662,283.4834834834835,308.7930031331669,0.9180372631734512,0.3676311063279345,0.968604078592953
211670.15603758933,1.4745019603260245,997.31898563878,422.04750542629137,37.58192580602513,0.5990589163892794,6.714923428863685,243.6105432969207,218.16924523275662,283.4834834834835,308.7930031331669,0.9180372631734512,0.3676311063279345,0.968604078592953
211670.15603758933,1.4745019603260245,997.31898563878,422.04750542629137,37.58192580602513,0.5990589163892794,6.714923428863685,243.6105432969207,218.16924523275662,283.4834834834835,308.7930031331669,0.9180372631734512,0.3676311063279345,0.968604078592953
209411.59665649853,1.4792647870993167,998.3916427007057,423.8661674242608,37.09113817632362,0.6674807470013152,4.162640989360547,301.14175637058946,213.6468309620754,282.5825825825826,285.88676896981434,0.9884423249136771,0.45681086978925445,0.9285233066978119
209754.39171610732,1.4759056845317182,997.6353642810417,422.58330740165883,39.76784977893569,0.6669249090887676,4.461784681085618,290.85038408949106,228.17278940889872,274.17417417417414,285.88676896981434,0.9590306510586474,0.4435145932727341,0.9429281330438732
209754.39171610732,1.4759056845317182,997.6353642810417,422.58330740165883,39.76784977893569,0.6463085005591781,4.450790942111425,287.0211515174966,228.17278940889872,274.17417417417414,285.88676896981434,0.9590306510586474,0.4353909051100497,0.9429281330438732
211679.30870078015,1.4802414421466215,998.6113148831616,424.2393397784499,21.55076164705826,0.6806081071361111,6.859501067491397,279.02801440853915,129.86577054528874,328.8288288288288,338.2657868315979,0.972101943589503,0.4257789162611837,0.9254410678034654
211679.30870078015,1.4802414421466215,998.6113148831616,424.2393397784499,21.55076164705826,0.659271534203077,6.960035467740671,273.1033441065188,129.86577054528874,328.8288288288288,338.2657868315979,0.972101943589503,0.4145318638291095,0.9254410678034654
211679.30870078015,1.4802414421466215,998.6113148831616,424.2393397784499,21.55076164705826,0.6388175684236166,7.055363358328588,267.48338968001406,129.86577054528874,328.8288288288288,338.2657868315979,0.972101943589503,0.4038745587365129,0.9254410678034654
212153.98348737106,1.4759630693989838,997.6482937112252,422.6052148390368,24.352235395762893,0.649603042660483,7.45975006197224,261.5459686733749,147.06599471515773,324.92492492492494,338.2657868315979,0.9605610072729154,0.3969894188804848,0.9452726396138813
212153.98348737106,1.4759630693989838,997.6482937112252,422.6052148390368,24.352235395762893,0.6294490428053671,7.581494888666668,255.84502480083788,147.06599471515773,324.92492492492494,338.2657868315979,0.9605610072729154,0.3863017311840624,0.9452726396138813
209530.25547953218,1.4797189436541893,998.4938049783949,424.0396869258423,23.72109352997046,0.7116044797782746,4.675615023514965,316.2024324791259,142.3789016142626,324.024024024024,308.7930031331669,1.0493243717840612,0.47995012331942183,0.8986253472363486
210028.67642104873,1.4753048873016024,997.4999780515376,422.35396210566756,26.533252144248227,0.7455949659098382,4.982393497341192,312.8568756458299,159.5381554352589,319.5195195195195,308.7930031331669,1.0347369152717714,0.479967940619938,0.9176452467785128
210028.67642104873,1.4753048873016024,997.4999780515376,422.35396210566756,26.533252144248227,0.7219742927212145,5.007081655793513,307.52887875885745,159.5381554352589,319.5195195195195,308.7930031331669,1.0347369152717714,0.4692694136627025,0.9176452467785128
210028.67642104873,1.4753048873016024,997.4999780515376,422.35396210566756,26.533252144248227,0.6993409197259363,5.026622714044855,302.50054841102894,159.5381554352589,319.5195195195195,308.7930031331669,1.0347369152717714,0.4591526206037345,0.9176452467785128
210028.67642104873,1.4753048873016024,997.4999780515376,422.35396210566756,26.533252144248227,0.6993409197259363,5.026622714044855,302.50054841102894,159.5381554352589,319.5195195195195,308.7930031331669,1.0347369152717714,0.4591526206037345,0.9176452467785128
210028.67642104873,1.4753048873016024,997.4999780515376,422.35396210566756,26.533252144248227,0.6776437972230793,5.041080929763744,297.7545200660805,159.5381554352589,319.5195195195195,308.7930031331669,1.0347369152717714,0.44958109566111776,0.9176452467785128
210028.67642104873,1.4753048873016024,997.4999780515376,422.35396210566756,26.533252144248227,0.6776437972230793,5.041080929763744,297.7545200660805,159.5381554352589,319.5195195195195,308.7930031331669,1.0347369152717714,0.44958109566111776,0.9176452467785128
210363.4212448172,1.471699064481438,996.6866531671283,420.97814791854586,29.2687380779896,0.7076172094005069,5.377690077448122,293.9149674605202,175.87902259195727,313.8138138138138,308.7930031331669,1.0162594703562038,0.44849545513753825,0.9349419307658858
210363.4212448172,1.471699064481438,996.6866531671283,420.97814791854586,29.2687380779896,0.7076172094005069,5.377690077448122,293.9149674605202,175.87902259195727,313.8138138138138,308.7930031331669,1.0162594703562038,0.44849545513753825,0.9349419307658858
210363.4212448172,1.471699064481438,996.6866531671283,420.97814791854586,29.2687380779896,0.6854339206051758,5.409052392632979,288.85872426683187,175.87902259195727,313.8138138138138,308.7930031331669,1.0162594703562038,0.43844628027303045,0.9349419307658858
210363.4212448172,1.471699064481438,996.6866531671283,420.97814791854586,29.2687380779896,0.6854339206051758,5.409052392632979,288.85872426683187,175.87902259195727,313.8138138138138,308.7930031331669,1.0162594703562038,0.43844628027303045,0.9349419307658858
210363.4212448172,1.471699064481438,996.6866531671283,420.97814791854586,29.2687380779896,0.6854339206051758,5.409052392632979,288.85872426683187,175.87902259195727,313.8138138138138,308.7930031331669,1.0162594703562038,0.43844628027303045,0.9349419307658858
210363.4212448172,1.471699064481438,996.6866531671283,420.97814791854586,29.2687380779896,0.6641682641513649,5.435019552836501,284.0822262210084,175.87902259195727,313.8138138138138,308.7930031331669,1.0162594703562038,0.42893722820377705,0.9349419307658858
210363.4212448172,1.471699064481438,996.6866531671283,420.97814791854586,29.2687380779896,0.6641682641513649,5.435019552836501,284.0822262210084,175.87902259195727,313.8138138138138,308.7930031331669,1.0162594703562038,0.42893722820377705,0.9349419307658858
210363.4212448172,1.471699064481438,996.6866531671283,420.97814791854586,29.2687380779896,0.6641682641513649,5.435019552836501,284.0822262210084,175.87902259195727,313.8138138138138,308.7930031331669,1.0162594703562038,0.42893722820377705,0.9349419307658858
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6915972378737548,5.781482861099981,280.3585854672324,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.427809282654966,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6915972378737548,5.781482861099981,280.3585854672324,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.427809282654966,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6915972378737548,5.781482861099981,280.3585854672324,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.427809282654966,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6915972378737548,5.781482861099981,280.3585854672324,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.427809282654966,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6699161636234489,5.8265585732799465,275.2929362636466,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.4178553519426998,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6699161636234489,5.8265585732799465,275.2929362636466,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.4178553519426998,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6699161636234489,5.8265585732799465,275.2929362636466,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.4178553519426998,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6699161636234489,5.8265585732799465,275.2929362636466,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.4178553519426998,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6491319471436264,5.865992653978495,270.5033431027195,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.40843440208775456,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6491319471436264,5.865992653978495,270.5033431027195,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.40843440208775456,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6491319471436264,5.865992653978495,270.5033431027195,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.40843440208775456,0.9533301948363065
210950.75355144055,1.4669354626016264,995.610141706474,419.16230142918135,32.05004264744629,0.6491319471436264,5.865992653978495,270.5033431027195,192.7136842429387,307.8078078078078,308.7930031331669,0.9968095283398173,0.40843440208775456,0.9533301948363065
211503.78512652183,1.4623760396906573,994.5775869812816,417.42612621784093,34.79311902726999,0.6528241152413304,6.283352565928887,261.817903266272,209.0779857565198,300.90090090090087,308.7930031331669,0.9744420950209725,0.3974021767469329,0.9708581439714538
211503.78512652183,1.4623760396906573,994.5775869812816,417.42612621784093,34.79311902726999,0.6528241152413304,6.283352565928887,261.817903266272,209.0779857565198,300.90090090090087,308.7930031331669,0.9744420950209725,0.3974021767469329,0.9708581439714538
211503.78512652183,1.4623760396906573,994.5775869812816,417.42612621784093,34.79311902726999,0.6528241152413304,6.283352565928887,261.817903266272,209.0779857565198,300.90090090090087,308.7930031331669,0.9744420950209725,0.3974021767469329,0.9708581439714538
211503.78512652183,1.4623760396906573,994.5775869812816,417.42612621784093,34.79311902726999,0.6528241152413304,6.283352565928887,261.817903266272,209.0779857565198,300.90090090090087,308.7930031331669,0.9744420950209725,0.3974021767469329,0.9708581439714538
211503.78512652183,1.4623760396906573,994.5775869812816,417.42612621784093,34.79311902726999,0.6528241152413304,6.283352565928887,261.817903266272,209.0779857565198,300.90090090090087,308.7930031331669,0.9744420950209725,0.3974021767469329,0.9708581439714538
211503.78512652183,1.4623760396906573,994.5775869812816,417.42612621784093,34.79311902726999,0.6325701812848257,6.338468851240428,257.03339006918605,209.0779857565198,300.90090090090087,308.7930031331669,0.9744420950209725,0.3880960500722224,0.9708581439714538
211503.78512652183,1.4623760396906573,994.5775869812816,417.42612621784093,34.79311902726999,0.6325701812848257,6.338468851240428,257.03339006918605,209.0779857565198,300.90090090090087,308.7930031331669,0.9744420950209725,0.3880960500722224,0.9708581439714538
211503.78512652183,1.4623760396906573,994.5775869812816,417.42612621784093,34.79311902726999,0.6325701812848257,6.338468851240428,257.03339006918605,209.0779857565198,300.90090090090087,308.7930031331669,0.9744420950209725,0.3880960500722224,0.9708581439714538
211503.78512652183,1.4623760396906573,994.5775869812816,417.42612621784093,34.79311902726999,0.6325701812848257,6.338468851240428,257.03339006918605,209.0779857565198,300.90090090090087,308.7930031331669,0.9744420950209725,0.3880960500722224,0.9708581439714538
211503.78512652183,1.4623760396906573,994.5775869812816,417.42612621784093,34.79311902726999,0.6325701812848257,6.338468851240428,257.03339006918605,209.0779857565198,300.90090090090087,308.7930031331669,0.9744420950209725,0.3880960500722224,0.9708581439714538
212003.5585976346,1.4581190367730497,993.6115809266148,415.8067368951843,37.497298882542246,0.6145218864383465,6.857618166842904,243.68647158416755,224.87628815332124,293.0930930930931,308.7930031331669,0.9491571703996698,0.36794346856023546,0.9874087898028857
212003.5585976346,1.4581190367730497,993.6115809266148,415.8067368951843,37.497298882542246,0.6145218864383465,6.857618166842904,243.68647158416755,224.87628815332124,293.0930930930931,308.7930031331669,0.9491571703996698,0.36794346856023546,0.9874087898028857
212003.5585976346,1.4581190367730497,993.6115809266148,415.8067368951843,37.497298882542246,0.6145218864383465,6.857618166842904,243.68647158416755,224.87628815332124,293.0930930930931,308.7930031331669,0.9491571703996698,0.36794346856023546,0.9874087898028857
209157.13017441714,1.467638124166076,995.7690803767036,419.4300269200468,34.26906544427088,0.7279513859794162,4.0241123605070115,318.8119464669476,204.20425425293706,299.6996996996997,285.88676896981434,1.0483160895471304,0.4864866538420999,0.9306232093739073
209157.13017441714,1.467638124166076,995.7690803767036,419.4300269200468,34.26906544427088,0.7051306354244323,4.0121217285100315,314.5919865234467,204.20425425293706,299.6996996996997,285.88676896981434,1.0483160895471304,0.47750569640920654,0.9306232093739073
209157.13017441714,1.467638124166076,995.7690803767036,419.4300269200468,34.26906544427088,0.6832538864086347,3.9963608414673075,310.6214209040964,204.20425425293706,299.6996996996997,285.88676896981434,1.0483160895471304,0.46900889603585044,0.9306232093739073
209715.5517994795,1.4630103572743391,994.7213668144923,417.6675590662348,37.019351976663884,0.7071817043902932,4.303811818269864,304.2311518279074,220.33737907092996,292.1921921921922,285.88676896981434,1.0220556664622824,0.46423729313616136,0.947378073081764
209715.5517994795,1.4630103572743391,994.7213668144923,417.6675590662348,37.019351976663884,0.6850120683627087,4.29591042474317,300.0566705243301,220.33737907092996,292.1921921921922,285.88676896981434,1.0220556664622824,0.4554431630771036,0.947378073081764
209715.5517994795,1.4630103572743391,994.7213668144923,417.6675590662348,37.019351976663884,0.6637594999172276,4.283866147274345,296.1269843058848,220.33737907092996,292.1921921921922,285.88676896981434,1.0220556664622824,0.4471236709673329,0.947378073081764
